Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,completion_percent_cache,subdomain
https://homestars.com/on/longwood/furniture,59,"c(""https://homestars.com/on/longwood/furniture?&page=2&"", ""https://homestars.com/on/longwood/furniture?&page=3&"", ""https://homestars.com/on/longwood/furniture?&page=4&"", ""https://homestars.com/on/longwood/furniture?&page=5&"", ""https://homestars.com/on/longwood/furniture?&page=6&"")",Furniture,2778256,http://themillionairesdaughter.com,/companies/2778256-millionaire-s-daughter?searched_category_id=364&service_area=1830721,Fabulous Furniture & Decor On Consignment.  Visit us at 272 Ottawa Street NORTH - and have some fun!  Always changing and always thankful for such great consignors and customers!,millionaire-s-daughter,2010-03-01T08:15:12.000-05:00,NA,NA,Open Every Day!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1841308,Millionaire's Daughter,13,9,0,8,"Furniture, Bedroom Furniture, Office Furniture, Furniture Store, Kid Furniture, Patio Furniture, Baby Furniture, Contemporary Furniture, Dining Room Furniture, furniture stores, the furniture store, furniture store, furniture shops, office furniture, patio furniture, home furnishings, the furniture warehouse, warehouse furniture, furniture warehouse, home furniture, furniture shop, bedroom furniture, furniture bedroom, home decorating, outdoor furniture, room furniture, room to room furniture, outside furniture, used furniture, bed furniture, house furniture, city furniture, furniture city, outlet furniture, furniture outlet, wood furniture, furniture for sale, furniture sale, sale furniture, furniture on sale, out door furniture, cheap furniture, furniture cheap, furnitures, sofa furniture, furniture modern, modern furniture, furniture discount, discount furniture, old furniture, furniture outlets, ,",0,2010-03-30T11:18:52.000-04:00,FALSE,0,0,0,FALSE,458a33ef26baf7c6f4654226d78741631ac38c3f,TRUE,2016-05-12T11:48:12.000-04:00,FALSE,FALSE,1830721,71.225898507,364,NA,NA,NA,NA
https://homestars.com/on/longwood/furniture,59,"c(""https://homestars.com/on/longwood/furniture?&page=2&"", ""https://homestars.com/on/longwood/furniture?&page=3&"", ""https://homestars.com/on/longwood/furniture?&page=4&"", ""https://homestars.com/on/longwood/furniture?&page=5&"", ""https://homestars.com/on/longwood/furniture?&page=6&"")",Furniture,2567035,NA,/companies/2567035-park-s-furniture?searched_category_id=364&service_area=1580239,,park-s-furniture,2008-03-04T16:55:15.000-05:00,NA,NA,"Mon-Wed 10am-6pm, Thurs-Fri 10am-9pm, Sat 10am-6pm, Sun 11am-5pm ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1630087,Park's Furniture,224,101,0,5.29703,"Furniture, Bedroom Furniture, Office Furniture, Furniture Store, Kid Furniture, Patio Furniture, Baby Furniture, Contemporary Furniture, Dining Room Furniture, furniture stores, the furniture store, furniture store, furniture shops, office furniture, patio furniture, home furnishings, the furniture warehouse, warehouse furniture, furniture warehouse, home furniture, furniture shop, bedroom furniture, furniture bedroom, home decorating, outdoor furniture, room furniture, room to room furniture, outside furniture, used furniture, bed furniture, house furniture, city furniture, furniture city, outlet furniture, furniture outlet, wood furniture, furniture for sale, furniture sale, sale furniture, furniture on sale, out door furniture, cheap furniture, furniture cheap, furnitures, sofa furniture, furniture modern, modern furniture, furniture discount, discount furniture, old furniture, furniture outlets, ,",0,2014-05-22T00:31:34.000-04:00,FALSE,0,0,0,FALSE,eeba5d13344b536b4e90ea08a57ae5f77037fbdb,TRUE,2019-06-18T04:52:49.000-04:00,FALSE,FALSE,1580239,57.2197772344,364,NA,NA,NA,NA
https://homestars.com/on/longwood/furniture,59,"c(""https://homestars.com/on/longwood/furniture?&page=2&"", ""https://homestars.com/on/longwood/furniture?&page=3&"", ""https://homestars.com/on/longwood/furniture?&page=4&"", ""https://homestars.com/on/longwood/furniture?&page=5&"", ""https://homestars.com/on/longwood/furniture?&page=6&"")",Furniture,2894298,NA,/companies/2894298-new-town-furniture?searched_category_id=364&service_area=2115674,"NEW TOWN FURNITURE is located in Stoney Creek. A modern furniture store which provides high quality furniture at affordable price. Newtown Furniture.
website: https://www.newtownfurniture.com",new-town-furniture,2017-02-20T07:45:03.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1956722,New Town Furniture,3,2,0,5,"Furniture, Bedroom Furniture, Office Furniture, Furniture Store, Kid Furniture, Patio Furniture, Baby Furniture, Contemporary Furniture, Dining Room Furniture, furniture stores, the furniture store, furniture store, furniture shops, office furniture, patio furniture, home furnishings, the furniture warehouse, warehouse furniture, furniture warehouse, home furniture, furniture shop, bedroom furniture, furniture bedroom, home decorating, outdoor furniture, room furniture, room to room furniture, outside furniture, used furniture, bed furniture, house furniture, city furniture, furniture city, outlet furniture, furniture outlet, wood furniture, furniture for sale, furniture sale, sale furniture, furniture on sale, out door furniture, cheap furniture, furniture cheap, furnitures, sofa furniture, furniture modern, modern furniture, furniture discount, discount furniture, old furniture, furniture outlets, ,",0,NA,FALSE,0,0,0,FALSE,9d7309cfada8a9dd783965340d1ad334746eada5,FALSE,NA,FALSE,FALSE,2115674,42.3969259407,364,NA,NA,0,NA
https://homestars.com/on/longwood/furniture,59,"c(""https://homestars.com/on/longwood/furniture?&page=2&"", ""https://homestars.com/on/longwood/furniture?&page=3&"", ""https://homestars.com/on/longwood/furniture?&page=4&"", ""https://homestars.com/on/longwood/furniture?&page=5&"", ""https://homestars.com/on/longwood/furniture?&page=6&"")",Furniture,225755,http://www.stoneycreekfurniture.com,/companies/225755-stoney-creek-furniture?searched_category_id=364&service_area=1808267,"From traditional to transitional, Stoney Creek Furniture has been furnishing homes for over 47 years. Let us inspire you and help you make your house a home. Stop by and experience what so many others already know. Furnishing your dreams since 1969.
",stoney-creek-furniture,2008-01-23T10:36:09.000-05:00,NA,"Brampton, Concord, Etobicoke, Markham, Mississauga, Newmarket, North York, Oakville, Richmond Hill, Scarborough, Thornhill, Toronto, Unionville, Vaughan, Woodbridge ","Mon-Wed 10-6, Thu-Fri 10-9, Sat 10-5:30, Sun 11-5",,,,,0,0,,,,,FALSE,FALSE,,,FALSE,FALSE,,76756,Stoney Creek Furniture,55,47,0,6.30851,"Furniture, Bedroom Furniture, Office Furniture, Furniture Store, Kid Furniture, Patio Furniture, Baby Furniture, Contemporary Furniture, Dining Room Furniture, furniture stores, the furniture store, furniture store, furniture shops, office furniture, patio furniture, home furnishings, the furniture warehouse, warehouse furniture, furniture warehouse, home furniture, furniture shop, bedroom furniture, furniture bedroom, home decorating, outdoor furniture, room furniture, room to room furniture, outside furniture, used furniture, bed furniture, house furniture, city furniture, furniture city, outlet furniture, furniture outlet, wood furniture, furniture for sale, furniture sale, sale furniture, furniture on sale, out door furniture, cheap furniture, furniture cheap, furnitures, sofa furniture, furniture modern, modern furniture, furniture discount, discount furniture, old furniture, furniture outlets, ,",0,2014-04-23T11:10:19.000-04:00,FALSE,0,0,0,FALSE,7d2f8e6e0912f5a464eba93ea08287566108ea21,TRUE,2015-09-30T14:01:46.000-04:00,TRUE,FALSE,1808267,64.0411832045,364,NA,NA,NA,NA
https://homestars.com/on/longwood/furniture,59,"c(""https://homestars.com/on/longwood/furniture?&page=2&"", ""https://homestars.com/on/longwood/furniture?&page=3&"", ""https://homestars.com/on/longwood/furniture?&page=4&"", ""https://homestars.com/on/longwood/furniture?&page=5&"", ""https://homestars.com/on/longwood/furniture?&page=6&"")",Furniture,2810051,,/companies/2810051-lofty-ambitions?searched_category_id=364&service_area=1881506,"Our specialty is custom sofas & sectionals, which are available in over 300 fabrics. We can modify length, seat height/depth, arm width, change finishing (e.g. buttons, piping), change leg style, & more. We also offer a large selection of semi-custom dining-tables, chairs, stools, & sideboards. All our custom furniture is made in Canada. In addition we sell lighting, area rugs, art, & decor.",lofty-ambitions,2013-05-16T16:52:19.000-04:00,NA,NA,"Sun: 11:30-5:30, Mon: Closed, Tues/Wed: 10:30-6:30, Thu/Fri: 10:30-7:30, Sa",,,,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,1873051,Lofty Ambitions,0,0,0,NA,"Furniture, Bedroom Furniture, Office Furniture, Furniture Store, Kid Furniture, Patio Furniture, Baby Furniture, Contemporary Furniture, Dining Room Furniture, furniture stores, the furniture store, furniture store, furniture shops, office furniture, patio furniture, home furnishings, the furniture warehouse, warehouse furniture, furniture warehouse, home furniture, furniture shop, bedroom furniture, furniture bedroom, home decorating, outdoor furniture, room furniture, room to room furniture, outside furniture, used furniture, bed furniture, house furniture, city furniture, furniture city, outlet furniture, furniture outlet, wood furniture, furniture for sale, furniture sale, sale furniture, furniture on sale, out door furniture, cheap furniture, furniture cheap, furnitures, sofa furniture, furniture modern, modern furniture, furniture discount, discount furniture, old furniture, furniture outlets, ,",1,NA,FALSE,0,0,0,FALSE,501073f5944141b2816b5b660a796f034f74cd1f,FALSE,NA,TRUE,FALSE,1881506,-1.0,364,NA,NA,NA,
https://homestars.com/on/longwood/furniture,59,"c(""https://homestars.com/on/longwood/furniture?&page=2&"", ""https://homestars.com/on/longwood/furniture?&page=3&"", ""https://homestars.com/on/longwood/furniture?&page=4&"", ""https://homestars.com/on/longwood/furniture?&page=5&"", ""https://homestars.com/on/longwood/furniture?&page=6&"")",Furniture,2963272,NA,/companies/2963272-tecom?searched_category_id=364&service_area=2269242,NA,tecom,2022-01-08T02:38:07.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2025223,Tecom,0,0,5,NA,"Furniture, Bedroom Furniture, Office Furniture, Furniture Store, Kid Furniture, Patio Furniture, Baby Furniture, Contemporary Furniture, Dining Room Furniture, furniture stores, the furniture store, furniture store, furniture shops, office furniture, patio furniture, home furnishings, the furniture warehouse, warehouse furniture, furniture warehouse, home furniture, furniture shop, bedroom furniture, furniture bedroom, home decorating, outdoor furniture, room furniture, room to room furniture, outside furniture, used furniture, bed furniture, house furniture, city furniture, furniture city, outlet furniture, furniture outlet, wood furniture, furniture for sale, furniture sale, sale furniture, furniture on sale, out door furniture, cheap furniture, furniture cheap, furnitures, sofa furniture, furniture modern, modern furniture, furniture discount, discount furniture, old furniture, furniture outlets, ,",0,2022-01-08T02:39:25.000-05:00,FALSE,0,0,15,FALSE,0558133de975da75b511e5101b1fa10dc38d7abe,FALSE,NA,FALSE,FALSE,2269242,0,364,NA,NA,0,NA
https://homestars.com/on/longwood/furniture,59,"c(""https://homestars.com/on/longwood/furniture?&page=2&"", ""https://homestars.com/on/longwood/furniture?&page=3&"", ""https://homestars.com/on/longwood/furniture?&page=4&"", ""https://homestars.com/on/longwood/furniture?&page=5&"", ""https://homestars.com/on/longwood/furniture?&page=6&"")",Furniture,2923783,https://www.directbed.ca,/companies/2923783-direct-bed?searched_category_id=364&service_area=2180398,"Direct Bed | www directbed ca | is Canada's #1 Mattress Value. Direct Bed has a wide range of selection of Mattresses, Beds, Box Springs, Bed Frames, Headboards and more",direct-bed,2018-11-06T16:21:02.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1985957,Direct Bed,1,0,6,NA,"Furniture, Bedroom Furniture, Office Furniture, Furniture Store, Kid Furniture, Patio Furniture, Baby Furniture, Contemporary Furniture, Dining Room Furniture, furniture stores, the furniture store, furniture store, furniture shops, office furniture, patio furniture, home furnishings, the furniture warehouse, warehouse furniture, furniture warehouse, home furniture, furniture shop, bedroom furniture, furniture bedroom, home decorating, outdoor furniture, room furniture, room to room furniture, outside furniture, used furniture, bed furniture, house furniture, city furniture, furniture city, outlet furniture, furniture outlet, wood furniture, furniture for sale, furniture sale, sale furniture, furniture on sale, out door furniture, cheap furniture, furniture cheap, furnitures, sofa furniture, furniture modern, modern furniture, furniture discount, discount furniture, old furniture, furniture outlets, ,",0,2018-11-06T16:21:25.000-05:00,FALSE,0,0,7,FALSE,1ead75a00f811ea2ec7a5389afa4c552efda1a19,FALSE,NA,TRUE,FALSE,2180398,0.0,364,NA,NA,0,NA
https://homestars.com/on/longwood/furniture,59,"c(""https://homestars.com/on/longwood/furniture?&page=2&"", ""https://homestars.com/on/longwood/furniture?&page=3&"", ""https://homestars.com/on/longwood/furniture?&page=4&"", ""https://homestars.com/on/longwood/furniture?&page=5&"", ""https://homestars.com/on/longwood/furniture?&page=6&"")",Furniture,2778346,http://www.searswarehous,/companies/2778346-sears-warehouse?searched_category_id=364&service_area=1830819,NA,sears-warehouse,2010-03-05T14:11:40.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1841398,sears warehouse,3,3,0,8.66667,"Furniture, Bedroom Furniture, Office Furniture, Furniture Store, Kid Furniture, Patio Furniture, Baby Furniture, Contemporary Furniture, Dining Room Furniture, furniture stores, the furniture store, furniture store, furniture shops, office furniture, patio furniture, home furnishings, the furniture warehouse, warehouse furniture, furniture warehouse, home furniture, furniture shop, bedroom furniture, furniture bedroom, home decorating, outdoor furniture, room furniture, room to room furniture, outside furniture, used furniture, bed furniture, house furniture, city furniture, furniture city, outlet furniture, furniture outlet, wood furniture, furniture for sale, furniture sale, sale furniture, furniture on sale, out door furniture, cheap furniture, furniture cheap, furnitures, sofa furniture, furniture modern, modern furniture, furniture discount, discount furniture, old furniture, furniture outlets, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,2011-10-02T14:33:39.000-04:00,FALSE,FALSE,1830819,29.9788587055,364,NA,NA,NA,NA
https://homestars.com/on/longwood/furniture,59,"c(""https://homestars.com/on/longwood/furniture?&page=2&"", ""https://homestars.com/on/longwood/furniture?&page=3&"", ""https://homestars.com/on/longwood/furniture?&page=4&"", ""https://homestars.com/on/longwood/furniture?&page=5&"", ""https://homestars.com/on/longwood/furniture?&page=6&"")",Furniture,198173,http://www.bombay.ca,/companies/198173-bombay?searched_category_id=364&service_area=1803957,"Furnishings with elegant timeless designs, warm colors and luxurious textures.",bombay,2008-01-23T10:23:33.000-05:00,NA,,,,,,,0,0,,,,,FALSE,FALSE,,,FALSE,FALSE,,54736,Bombay,2,2,0,8.375,"Furniture, Bedroom Furniture, Office Furniture, Furniture Store, Kid Furniture, Patio Furniture, Baby Furniture, Contemporary Furniture, Dining Room Furniture, furniture stores, the furniture store, furniture store, furniture shops, office furniture, patio furniture, home furnishings, the furniture warehouse, warehouse furniture, furniture warehouse, home furniture, furniture shop, bedroom furniture, furniture bedroom, home decorating, outdoor furniture, room furniture, room to room furniture, outside furniture, used furniture, bed furniture, house furniture, city furniture, furniture city, outlet furniture, furniture outlet, wood furniture, furniture for sale, furniture sale, sale furniture, furniture on sale, out door furniture, cheap furniture, furniture cheap, furnitures, sofa furniture, furniture modern, modern furniture, furniture discount, discount furniture, old furniture, furniture outlets, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,2013-03-27T19:36:15.000-04:00,FALSE,FALSE,1803957,25.3247252747,364,NA,NA,NA,NA
https://homestars.com/on/longwood/furniture,59,"c(""https://homestars.com/on/longwood/furniture?&page=2&"", ""https://homestars.com/on/longwood/furniture?&page=3&"", ""https://homestars.com/on/longwood/furniture?&page=4&"", ""https://homestars.com/on/longwood/furniture?&page=5&"", ""https://homestars.com/on/longwood/furniture?&page=6&"")",Furniture,225706,NA,/companies/225706-stirling-furniture?searched_category_id=364&service_area=1803946,NA,stirling-furniture,2008-01-23T10:36:07.000-05:00,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,76716,Stirling Furniture,3,3,0,6.66667,"Furniture, Bedroom Furniture, Office Furniture, Furniture Store, Kid Furniture, Patio Furniture, Baby Furniture, Contemporary Furniture, Dining Room Furniture, furniture stores, the furniture store, furniture store, furniture shops, office furniture, patio furniture, home furnishings, the furniture warehouse, warehouse furniture, furniture warehouse, home furniture, furniture shop, bedroom furniture, furniture bedroom, home decorating, outdoor furniture, room furniture, room to room furniture, outside furniture, used furniture, bed furniture, house furniture, city furniture, furniture city, outlet furniture, furniture outlet, wood furniture, furniture for sale, furniture sale, sale furniture, furniture on sale, out door furniture, cheap furniture, furniture cheap, furnitures, sofa furniture, furniture modern, modern furniture, furniture discount, discount furniture, old furniture, furniture outlets, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,2012-03-01T20:04:55.000-05:00,FALSE,FALSE,1803946,22.309859163,364,NA,NA,NA,NA
