Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,latest_approved_review_created_at
https://homestars.com/on/halifax%20regional%20municipality/furniture,23,"c(""https://homestars.com/on/halifax%20regional%20municipality/furniture?&page=2&"", ""https://homestars.com/on/halifax%20regional%20municipality/furniture?&page=3&"")",Furniture,2869072,NA,/companies/2869072-surplus-furniture-and-mattress-warehouse?searched_category_id=364&service_area=2026939,NA,surplus-furniture-and-mattress-warehouse,2015-04-14T13:06:00.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1931496,Surplus Furniture And Mattress Warehouse,0,0,0,NA,"Furniture, Bedroom Furniture, Office Furniture, Furniture Store, Kid Furniture, Patio Furniture, Baby Furniture, Contemporary Furniture, Dining Room Furniture, furniture stores, the furniture store, furniture store, furniture shops, office furniture, patio furniture, home furnishings, the furniture warehouse, warehouse furniture, furniture warehouse, home furniture, furniture shop, bedroom furniture, furniture bedroom, home decorating, outdoor furniture, room furniture, room to room furniture, outside furniture, used furniture, bed furniture, house furniture, city furniture, furniture city, outlet furniture, furniture outlet, wood furniture, furniture for sale, furniture sale, sale furniture, furniture on sale, out door furniture, cheap furniture, furniture cheap, furnitures, sofa furniture, furniture modern, modern furniture, furniture discount, discount furniture, old furniture, furniture outlets, ,",0,FALSE,0,0,0,0,FALSE,e1ece7f570c7e371b72b1cde8372163fe386d4a1,FALSE,FALSE,FALSE,2026939,-1.0,364,NA,NA,NA
https://homestars.com/on/halifax%20regional%20municipality/furniture,23,"c(""https://homestars.com/on/halifax%20regional%20municipality/furniture?&page=2&"", ""https://homestars.com/on/halifax%20regional%20municipality/furniture?&page=3&"")",Furniture,2581148,NA,/companies/2581148-ashley-furniture-homestore?searched_category_id=364&service_area=1594352,NA,ashley-furniture-homestore,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1644200,Ashley Furniture HomeStore,1,1,0,10,"Furniture, Bedroom Furniture, Office Furniture, Furniture Store, Kid Furniture, Patio Furniture, Baby Furniture, Contemporary Furniture, Dining Room Furniture, furniture stores, the furniture store, furniture store, furniture shops, office furniture, patio furniture, home furnishings, the furniture warehouse, warehouse furniture, furniture warehouse, home furniture, furniture shop, bedroom furniture, furniture bedroom, home decorating, outdoor furniture, room furniture, room to room furniture, outside furniture, used furniture, bed furniture, house furniture, city furniture, furniture city, outlet furniture, furniture outlet, wood furniture, furniture for sale, furniture sale, sale furniture, furniture on sale, out door furniture, cheap furniture, furniture cheap, furnitures, sofa furniture, furniture modern, modern furniture, furniture discount, discount furniture, old furniture, furniture outlets, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1594352,87.9000485627,364,NA,NA,NA
https://homestars.com/on/halifax%20regional%20municipality/furniture,23,"c(""https://homestars.com/on/halifax%20regional%20municipality/furniture?&page=2&"", ""https://homestars.com/on/halifax%20regional%20municipality/furniture?&page=3&"")",Furniture,2579123,NA,/companies/2579123-lane-home-furnishings?searched_category_id=364&service_area=1592327,NA,lane-home-furnishings,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1642175,Lane Home Furnishings,1,1,0,8,"Furniture, Bedroom Furniture, Office Furniture, Furniture Store, Kid Furniture, Patio Furniture, Baby Furniture, Contemporary Furniture, Dining Room Furniture, furniture stores, the furniture store, furniture store, furniture shops, office furniture, patio furniture, home furnishings, the furniture warehouse, warehouse furniture, furniture warehouse, home furniture, furniture shop, bedroom furniture, furniture bedroom, home decorating, outdoor furniture, room furniture, room to room furniture, outside furniture, used furniture, bed furniture, house furniture, city furniture, furniture city, outlet furniture, furniture outlet, wood furniture, furniture for sale, furniture sale, sale furniture, furniture on sale, out door furniture, cheap furniture, furniture cheap, furnitures, sofa furniture, furniture modern, modern furniture, furniture discount, discount furniture, old furniture, furniture outlets, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1592327,46.3377251083,364,NA,NA,2013-01-24T19:49:06.000-05:00
https://homestars.com/on/halifax%20regional%20municipality/furniture,23,"c(""https://homestars.com/on/halifax%20regional%20municipality/furniture?&page=2&"", ""https://homestars.com/on/halifax%20regional%20municipality/furniture?&page=3&"")",Furniture,2692183,NA,/companies/2692183-pier-1-imports?searched_category_id=364&service_area=1705387,NA,pier-1-imports,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1755235,Pier 1 Imports,0,0,0,NA,"Furniture, Bedroom Furniture, Office Furniture, Furniture Store, Kid Furniture, Patio Furniture, Baby Furniture, Contemporary Furniture, Dining Room Furniture, furniture stores, the furniture store, furniture store, furniture shops, office furniture, patio furniture, home furnishings, the furniture warehouse, warehouse furniture, furniture warehouse, home furniture, furniture shop, bedroom furniture, furniture bedroom, home decorating, outdoor furniture, room furniture, room to room furniture, outside furniture, used furniture, bed furniture, house furniture, city furniture, furniture city, outlet furniture, furniture outlet, wood furniture, furniture for sale, furniture sale, sale furniture, furniture on sale, out door furniture, cheap furniture, furniture cheap, furnitures, sofa furniture, furniture modern, modern furniture, furniture discount, discount furniture, old furniture, furniture outlets, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1705387,-1.0,364,NA,NA,NA
https://homestars.com/on/halifax%20regional%20municipality/furniture,23,"c(""https://homestars.com/on/halifax%20regional%20municipality/furniture?&page=2&"", ""https://homestars.com/on/halifax%20regional%20municipality/furniture?&page=3&"")",Furniture,2700377,NA,/companies/2700377-wicker-emporium?searched_category_id=364&service_area=1713581,NA,wicker-emporium,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1763429,Wicker Emporium,0,0,0,NA,"Furniture, Bedroom Furniture, Office Furniture, Furniture Store, Kid Furniture, Patio Furniture, Baby Furniture, Contemporary Furniture, Dining Room Furniture, furniture stores, the furniture store, furniture store, furniture shops, office furniture, patio furniture, home furnishings, the furniture warehouse, warehouse furniture, furniture warehouse, home furniture, furniture shop, bedroom furniture, furniture bedroom, home decorating, outdoor furniture, room furniture, room to room furniture, outside furniture, used furniture, bed furniture, house furniture, city furniture, furniture city, outlet furniture, furniture outlet, wood furniture, furniture for sale, furniture sale, sale furniture, furniture on sale, out door furniture, cheap furniture, furniture cheap, furnitures, sofa furniture, furniture modern, modern furniture, furniture discount, discount furniture, old furniture, furniture outlets, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1713581,-1.0,364,NA,NA,NA
https://homestars.com/on/halifax%20regional%20municipality/furniture,23,"c(""https://homestars.com/on/halifax%20regional%20municipality/furniture?&page=2&"", ""https://homestars.com/on/halifax%20regional%20municipality/furniture?&page=3&"")",Furniture,2924349,NA,/companies/2924349-stellar-assembly?searched_category_id=364&service_area=2181646,NA,stellar-assembly,2018-11-19T19:28:44.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1986523,Stellar Assembly,0,0,0,NA,"Furniture, Bedroom Furniture, Office Furniture, Furniture Store, Kid Furniture, Patio Furniture, Baby Furniture, Contemporary Furniture, Dining Room Furniture, furniture stores, the furniture store, furniture store, furniture shops, office furniture, patio furniture, home furnishings, the furniture warehouse, warehouse furniture, furniture warehouse, home furniture, furniture shop, bedroom furniture, furniture bedroom, home decorating, outdoor furniture, room furniture, room to room furniture, outside furniture, used furniture, bed furniture, house furniture, city furniture, furniture city, outlet furniture, furniture outlet, wood furniture, furniture for sale, furniture sale, sale furniture, furniture on sale, out door furniture, cheap furniture, furniture cheap, furnitures, sofa furniture, furniture modern, modern furniture, furniture discount, discount furniture, old furniture, furniture outlets, ,",0,FALSE,0,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,2181646,-1.0,364,NA,NA,NA
https://homestars.com/on/halifax%20regional%20municipality/furniture,23,"c(""https://homestars.com/on/halifax%20regional%20municipality/furniture?&page=2&"", ""https://homestars.com/on/halifax%20regional%20municipality/furniture?&page=3&"")",Furniture,2599197,NA,/companies/2599197-geddes-furniture-custom-and-original?searched_category_id=364&service_area=1612401,NA,geddes-furniture-custom-and-original,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1662249,Geddes Furniture Custom and Original,0,0,0,NA,"Furniture, Bedroom Furniture, Office Furniture, Furniture Store, Kid Furniture, Patio Furniture, Baby Furniture, Contemporary Furniture, Dining Room Furniture, furniture stores, the furniture store, furniture store, furniture shops, office furniture, patio furniture, home furnishings, the furniture warehouse, warehouse furniture, furniture warehouse, home furniture, furniture shop, bedroom furniture, furniture bedroom, home decorating, outdoor furniture, room furniture, room to room furniture, outside furniture, used furniture, bed furniture, house furniture, city furniture, furniture city, outlet furniture, furniture outlet, wood furniture, furniture for sale, furniture sale, sale furniture, furniture on sale, out door furniture, cheap furniture, furniture cheap, furnitures, sofa furniture, furniture modern, modern furniture, furniture discount, discount furniture, old furniture, furniture outlets, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1612401,-1.0,364,NA,NA,NA
https://homestars.com/on/halifax%20regional%20municipality/furniture,23,"c(""https://homestars.com/on/halifax%20regional%20municipality/furniture?&page=2&"", ""https://homestars.com/on/halifax%20regional%20municipality/furniture?&page=3&"")",Furniture,2688437,NA,/companies/2688437-goose-island-county-store?searched_category_id=364&service_area=1701641,NA,goose-island-county-store,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1751489,Goose Island County Store,0,0,0,NA,"Furniture, Bedroom Furniture, Office Furniture, Furniture Store, Kid Furniture, Patio Furniture, Baby Furniture, Contemporary Furniture, Dining Room Furniture, furniture stores, the furniture store, furniture store, furniture shops, office furniture, patio furniture, home furnishings, the furniture warehouse, warehouse furniture, furniture warehouse, home furniture, furniture shop, bedroom furniture, furniture bedroom, home decorating, outdoor furniture, room furniture, room to room furniture, outside furniture, used furniture, bed furniture, house furniture, city furniture, furniture city, outlet furniture, furniture outlet, wood furniture, furniture for sale, furniture sale, sale furniture, furniture on sale, out door furniture, cheap furniture, furniture cheap, furnitures, sofa furniture, furniture modern, modern furniture, furniture discount, discount furniture, old furniture, furniture outlets, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1701641,-1.0,364,NA,NA,NA
https://homestars.com/on/halifax%20regional%20municipality/furniture,23,"c(""https://homestars.com/on/halifax%20regional%20municipality/furniture?&page=2&"", ""https://homestars.com/on/halifax%20regional%20municipality/furniture?&page=3&"")",Furniture,2595971,NA,/companies/2595971-attica?searched_category_id=364&service_area=1609175,NA,attica,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1659023,Attica,0,0,0,NA,"Furniture, Bedroom Furniture, Office Furniture, Furniture Store, Kid Furniture, Patio Furniture, Baby Furniture, Contemporary Furniture, Dining Room Furniture, furniture stores, the furniture store, furniture store, furniture shops, office furniture, patio furniture, home furnishings, the furniture warehouse, warehouse furniture, furniture warehouse, home furniture, furniture shop, bedroom furniture, furniture bedroom, home decorating, outdoor furniture, room furniture, room to room furniture, outside furniture, used furniture, bed furniture, house furniture, city furniture, furniture city, outlet furniture, furniture outlet, wood furniture, furniture for sale, furniture sale, sale furniture, furniture on sale, out door furniture, cheap furniture, furniture cheap, furnitures, sofa furniture, furniture modern, modern furniture, furniture discount, discount furniture, old furniture, furniture outlets, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1609175,-1.0,364,NA,NA,NA
https://homestars.com/on/halifax%20regional%20municipality/furniture,23,"c(""https://homestars.com/on/halifax%20regional%20municipality/furniture?&page=2&"", ""https://homestars.com/on/halifax%20regional%20municipality/furniture?&page=3&"")",Furniture,2603621,NA,/companies/2603621-lakecity-woodworkers?searched_category_id=364&service_area=1616825,NA,lakecity-woodworkers,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1666673,LakeCity Woodworkers,0,0,0,NA,"Furniture, Bedroom Furniture, Office Furniture, Furniture Store, Kid Furniture, Patio Furniture, Baby Furniture, Contemporary Furniture, Dining Room Furniture, furniture stores, the furniture store, furniture store, furniture shops, office furniture, patio furniture, home furnishings, the furniture warehouse, warehouse furniture, furniture warehouse, home furniture, furniture shop, bedroom furniture, furniture bedroom, home decorating, outdoor furniture, room furniture, room to room furniture, outside furniture, used furniture, bed furniture, house furniture, city furniture, furniture city, outlet furniture, furniture outlet, wood furniture, furniture for sale, furniture sale, sale furniture, furniture on sale, out door furniture, cheap furniture, furniture cheap, furnitures, sofa furniture, furniture modern, modern furniture, furniture discount, discount furniture, old furniture, furniture outlets, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1616825,-1.0,364,NA,NA,NA
