Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact
https://homestars.com/on/hawkesville/builders,15,https://homestars.com/on/hawkesville/builders?&page=2&,Builders,2849159,NA,/companies/2849159-azores-contracting?searched_category_id=321&service_area=1958929,NA,azores-contracting,2014-02-22T09:09:14.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1911593,Azores contracting ,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1958929,0,321,NA,NA
https://homestars.com/on/hawkesville/builders,15,https://homestars.com/on/hawkesville/builders?&page=2&,Builders,2676787,NA,/companies/2676787-integra-homes-inc?searched_category_id=321&service_area=1689991,NA,integra-homes-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1739839,Integra Homes Inc,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,FALSE,FALSE,FALSE,1689991,-1.0,321,NA,NA
https://homestars.com/on/hawkesville/builders,15,https://homestars.com/on/hawkesville/builders?&page=2&,Builders,2730368,NA,/companies/2730368-feiler-mike-construction-ltd?searched_category_id=321&service_area=1743572,NA,feiler-mike-construction-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1793420,Feiler Mike Construction Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,FALSE,FALSE,FALSE,1743572,-1.0,321,NA,NA
https://homestars.com/on/hawkesville/builders,15,https://homestars.com/on/hawkesville/builders?&page=2&,Builders,2686683,NA,/companies/2686683-paradigm-elmira-homes-ltd?searched_category_id=321&service_area=1699887,NA,paradigm-elmira-homes-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1749735,Paradigm (Elmira) Homes Ltd.,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,FALSE,FALSE,FALSE,1699887,-1.0,321,NA,NA
https://homestars.com/on/hawkesville/builders,15,https://homestars.com/on/hawkesville/builders?&page=2&,Builders,2756682,NA,/companies/2756682-frey-building-contractors?searched_category_id=321&service_area=1769886,NA,frey-building-contractors,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1819734,Frey Building Contractors,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,FALSE,FALSE,FALSE,1769886,-1.0,321,NA,NA
https://homestars.com/on/hawkesville/builders,15,https://homestars.com/on/hawkesville/builders?&page=2&,Builders,2704696,NA,/companies/2704696-elmira-home-hardware?searched_category_id=321&service_area=1717900,NA,elmira-home-hardware,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1767748,Elmira Home Hardware,1,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,FALSE,FALSE,FALSE,1717900,-1.0,321,NA,NA
https://homestars.com/on/hawkesville/builders,15,https://homestars.com/on/hawkesville/builders?&page=2&,Builders,2667688,NA,/companies/2667688-emerald-homes-ltd?searched_category_id=321&service_area=1680892,NA,emerald-homes-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1730740,Emerald Homes Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,FALSE,FALSE,FALSE,1680892,-1.0,321,NA,NA
https://homestars.com/on/hawkesville/builders,15,https://homestars.com/on/hawkesville/builders?&page=2&,Builders,197015,NA,/companies/197015-baumac-developments-limited?searched_category_id=321&service_area=1800561,NA,baumac-developments-limited,2008-01-23T10:22:59.000-05:00,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,53800,Baumac Developments Limited,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,FALSE,FALSE,FALSE,1800561,-1.0,321,NA,NA
https://homestars.com/on/hawkesville/builders,15,https://homestars.com/on/hawkesville/builders?&page=2&,Builders,2737133,NA,/companies/2737133-krepstakies-construction-ltd?searched_category_id=321&service_area=1750337,NA,krepstakies-construction-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1800185,Krepstakies Construction Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,FALSE,FALSE,FALSE,1750337,-1.0,321,NA,NA
https://homestars.com/on/hawkesville/builders,15,https://homestars.com/on/hawkesville/builders?&page=2&,Builders,2768057,NA,/companies/2768057-awf-contractors-ltd?searched_category_id=321&service_area=1781261,NA,awf-contractors-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1831109,AWF Contractors Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,FALSE,FALSE,FALSE,1781261,-1.0,321,NA,NA
